Year,Month,State,Month_sin,Month_cos,Deforestation_ha,Deforestation_Class_Median,Deforestation_Class_Q75,CO2_Emissions,Total_Precipitation_z,Atmospheric_Pressure_Station_z,Global_Radiation_z,Air_Temperature_z,Max_Air_Temperature_z,Min_Air_Temperature_z,Relative_Humidity_z,Max_Relative_Humidity_z,Min_Relative_Humidity_z,Hourly_Wind_Speed_z,Max_Wind_Gust_z
2002,6,RS,1.2246468e-16,-1.000000,3281.5500,1,0,926411.4000,-0.047240,0.789639,-0.444322,-2.890567,-1.345388,-2.804278,-2.859311,-1.336267,-1.865383,-0.583121,0.042283
2002,7,RS,-0.500000,-0.866025,4375.4000,1,0,1235215.2000,0.036386,0.785170,-0.444322,-3.124479,-1.626024,-2.567657,-3.096543,-1.649097,-1.598186,-0.681475,0.630028
2002,8,RS,-0.866025,-0.500000,4375.4000,1,0,1235215.2000,-0.027468,0.728382,-0.444322,-2.416896,-0.378752,-2.185422,-2.387778,-0.585474,-1.924761,-0.490915,0.140241
2002,9,RS,-1.000000,-1.8369702e-16,3281.5500,1,0,926411.4000,0.060047,0.716025,-0.444322,-2.715133,-1.283024,-2.403842,-2.698229,-1.398833,-1.835695,-0.183562,-0.055674
2002,10,RS,-0.866025,0.500000,1750.1600,0,0,494086.0800,0.025365,0.609547,-0.444322,-1.221021,-0.222843,-1.821389,-1.184049,-0.272644,-1.731785,0.050026,0.727985
2002,11,RS,-0.500000,0.866025,656.3100,0,0,185282.2800,-0.219676,0.592458,-0.444322,-0.753198,-0.004570,-0.984113,-0.753518,0.040186,-1.449743,0.578674,1.266751
2002,12,RS,-2.4492936e-16,1.000000,437.5400,0,0,123521.5200,-0.111417,0.598242,-0.444322,-0.449112,0.307248,-0.583677,-0.445996,0.384300,-0.796593,0.062320,0.140241
2003,1,RS,0.500000,0.866025,588.1200,0,0,171266.4600,-0.095535,0.561698,-0.444322,0.009940,-0.066934,-0.401660,0.007965,-0.178795,-1.360677,-0.165121,-0.300568
2003,2,RS,0.866025,0.500000,588.1200,0,0,171266.4600,0.091163,0.575106,-0.444322,0.197069,0.463157,-0.492669,0.204193,0.321734,-0.796593,-0.564680,-0.398525
2003,3,RS,1.000000,6.123234e-17,588.1200,0,0,171266.4600,-0.045943,0.641622,-0.444322,-0.408178,0.463157,-0.692887,-0.390349,0.446866,-0.395797,-0.423298,-0.153632
2003,4,RS,0.866025,-0.500000,882.1800,0,0,256899.6900,-0.196663,0.687368,-0.444322,-1.285347,-0.378752,-1.493759,-1.245553,-0.397776,-1.642719,-0.361827,0.189219
2003,5,RS,0.500000,-0.866025,2352.4800,1,0,685065.8400,-0.386278,0.709715,-0.444322,-2.139125,-1.095933,-2.021607,-2.106615,-1.211135,-1.093479,-0.091356,0.336155
2003,6,RS,1.2246468e-16,-1.000000,4410.9000,1,0,1284498.4500,-0.118872,0.727330,-0.444322,-2.329179,-1.563660,-1.657574,-2.288199,-1.492682,-1.019258,-0.656886,0.091262
2003,7,RS,-0.500000,-0.866025,5881.2000,1,0,1712664.6000,0.009807,0.807517,-0.444322,-3.001675,-1.813115,-2.895286,-2.926673,-1.961927,-1.924761,-0.669180,0.042283
2003,8,RS,-0.866025,-0.500000,5881.2000,1,0,1712664.6000,-0.272509,0.818822,-0.444322,-3.130327,-1.844297,-2.804278,-3.128759,-1.930644,-1.895072,-0.503210,-0.104653
2003,9,RS,-1.000000,-1.8369702e-16,4410.9000,1,0,1284498.4500,-0.321777,0.761245,-0.444322,-2.595253,-1.158297,-2.331035,-2.572291,-1.273701,-1.924761,-0.085209,0.385134
2003,10,RS,-0.866025,0.500000,2352.4800,1,0,685065.8400,0.331018,0.698147,-0.444322,-1.507563,-0.441116,-1.894196,-1.488642,-0.460342,-1.627874,0.031585,1.903474
2003,11,RS,-0.500000,0.866025,882.1800,0,0,256899.6900,-0.178512,0.577735,-0.444322,-0.855534,-0.409934,-1.621171,-0.847239,-0.366493,-1.583342,0.265173,0.727985
2003,12,RS,-2.4492936e-16,1.000000,588.1200,0,0,171266.4600,0.060695,0.571688,-0.444322,-0.627470,-0.409934,-1.093323,-0.604150,-0.491625,-1.345833,0.388115,0.434113
2004,1,RS,0.500000,0.866025,607.1800,0,0,181294.5800,-0.298439,0.568271,-0.444322,-0.112864,-0.066934,-0.674685,-0.109186,0.102752,-0.841126,0.050026,0.923900
2004,2,RS,0.866025,0.500000,607.1800,0,0,181294.5800,-0.195366,0.631894,-0.444322,-0.381863,0.026611,-0.438064,-0.384492,-0.053663,-0.737216,-0.312651,-0.300568
2004,3,RS,1.000000,6.123234e-17,607.1800,0,0,181294.5800,-0.381740,0.656871,-0.444322,-0.536829,-0.409934,-0.620080,-0.533859,-0.429059,-1.806006,0.166820,-0.055674
2004,4,RS,0.866025,-0.500000,910.7700,0,0,271941.8700,-0.358403,0.661340,-0.444322,-0.952023,-0.472297,-1.366348,-0.917530,-0.648040,-1.509120,-0.331092,-0.055674
2004,5,RS,0.500000,-0.866025,2428.7200,1,0,725178.3200,-0.137671,0.768607,-0.444322,-2.487069,-1.594842,-2.167220,-2.481499,-1.649097,-1.316144,-0.202003,-0.349547
2004,6,RS,1.2246468e-16,-1.000000,4553.8500,1,0,1359709.3500,-0.157767,0.783329,-0.444322,-2.642036,-1.345388,-2.895286,-2.613294,-1.492682,-1.924761,-1.038004,-0.349547
2004,7,RS,-0.500000,-0.866025,6071.8000,1,0,1812945.8000,-0.004455,0.807254,-0.444322,-3.226815,-1.127115,-2.877085,-3.204908,-1.054720,-1.895072,-0.570827,-0.006696
2004,8,RS,-0.866025,-0.500000,6071.8000,1,0,1812945.8000,-0.269916,0.804625,-0.444322,-2.794078,-1.438933,-2.458447,-2.783163,-1.523965,-1.776318,-0.958092,-0.447504
2004,9,RS,-1.000000,-1.8369702e-16,4553.8500,1,0,1359709.3500,-0.109796,0.714185,-0.444322,-1.896442,-0.597025,-1.948801,-1.828381,-0.773172,-1.420054,0.025438,-0.055674
2004,10,RS,-0.866025,0.500000,2428.7200,1,0,725178.3200,-0.226483,0.665810,-0.444322,-1.829192,-0.908843,-1.712179,-1.834238,-1.086003,-1.657563,-0.109797,-0.055674
2004,11,RS,-0.500000,0.866025,910.7700,0,0,271941.8700,-0.079328,0.599294,-0.444322,-1.206402,-0.254025,-1.511961,-1.198693,-0.397776,-1.004414,-0.115945,-0.251589
2004,12,RS,-2.4492936e-16,1.000000,607.1800,0,0,181294.5800,-0.401836,0.609547,-0.444322,-0.583612,-0.347570,-0.583677,-0.589506,-0.272644,-0.855971,0.615556,0.189219
2005,1,RS,0.500000,0.866025,601.9800,0,0,200409.2200,-0.384009,0.549604,-0.444322,0.217536,0.213702,-0.692887,0.207122,0.196602,-1.286455,0.111497,-0.153632
2005,2,RS,0.866025,0.500000,601.9800,0,0,200409.2200,-0.344466,0.601134,-0.444322,-0.145027,-0.098116,-0.237845,-0.144332,-0.272644,-1.063791,0.271321,-0.251589
2005,3,RS,1.000000,6.123234e-17,601.9800,0,0,200409.2200,-0.156471,0.632420,-0.444322,-0.367243,-0.285207,-0.529072,-0.361061,-0.429059,-0.826282,-0.109797,-0.202610
2005,4,RS,0.866025,-0.500000,902.9700,0,0,300613.8300,-0.240096,0.696570,-0.444322,-1.437390,-0.129298,-1.457356,-1.406636,-0.116229,-1.330988,-0.749092,0.042283
2005,5,RS,0.500000,-0.866025,2407.9200,1,0,801636.8800,-0.097804,0.678166,-0.444322,-1.878898,-0.815297,-1.803187,-1.845953,-0.710606,-0.841126,-0.958092,-0.790355
2005,6,RS,1.2246468e-16,-1.000000,4514.8500,1,0,1503069.1500,-0.358403,0.736795,-0.444322,-1.957844,-0.846479,-2.221825,-1.925030,-1.023437,-1.405210,-1.222416,-0.839334
2005,7,RS,-0.500000,-0.866025,6019.8000,1,0,2004092.2000,-0.290660,0.823292,-0.444322,-2.899339,-1.220661,-3.059101,-2.891528,-1.398833,-1.924761,-0.724504,-0.055674
2005,8,RS,-0.866025,-0.500000,6019.8000,1,0,2004092.2000,0.098942,0.738109,-0.444322,-2.370113,-1.470115,-2.203624,-2.349704,-1.586531,-1.598186,-0.146680,0.287177
2005,9,RS,-1.000000,-1.8369702e-16,4514.8500,1,0,1503069.1500,-0.032330,0.782804,-0.444322,-2.773611,-1.563660,-2.476648,-2.742160,-1.649097,-1.776318,0.443438,0.630028
2005,10,RS,-0.866025,0.500000,2407.9200,1,0,801636.8800,0.372831,0.669753,-0.444322,-1.759019,-0.409934,-1.693977,-1.728802,-0.522908,-1.227078,0.228291,1.217772
2005,11,RS,-0.500000,0.866025,902.9700,0,0,300613.8300,-0.235558,0.626110,-0.444322,-0.837991,-0.441116,-1.857792,-0.850168,-0.397776,-1.909916,0.123791,0.140241
2005,12,RS,-2.4492936e-16,1.000000,601.9800,0,0,200409.2200,-0.285474,0.596928,-0.444322,-0.609927,-0.690570,-1.111525,-0.630509,-0.491625,-0.989569,0.363526,0.140241
2006,1,RS,0.500000,0.866025,510.7200,0,0,176695.6000,0.025689,0.589303,-0.444322,0.126896,0.431975,-0.237845,0.130974,0.634564,-0.321576,-0.183562,0.385134
2006,2,RS,0.866025,0.500000,510.7200,0,0,176695.6000,-0.194394,0.563801,-0.444322,-0.188885,0.431975,-0.274249,-0.185334,0.321734,-0.425486,-0.103650,-0.545461
2006,3,RS,1.000000,6.123234e-17,510.7200,0,0,176695.6000,-0.223241,0.600871,-0.444322,-0.364319,0.650247,-0.911307,-0.343489,1.009960,-0.484863,-0.263474,-0.594440
2006,4,RS,0.866025,-0.500000,766.0800,0,0,265043.4000,-0.417070,0.671068,-0.444322,-1.384760,-0.066934,-1.420953,-1.339274,0.040186,-1.316144,-0.810563,-0.839334
2006,5,RS,0.500000,-0.866025,2042.8800,0,0,706782.4000,0.085977,0.802785,-0.444322,-2.773611,-1.033570,-2.349237,-2.721659,-1.117286,-1.627874,-0.435592,-0.447504
2006,6,RS,1.2246468e-16,-1.000000,3830.4000,1,0,1325217.0000,-0.258896,0.778334,-0.444322,-2.671275,-0.378752,-2.258229,-2.630867,-0.554191,-1.345833,-0.742945,0.287177
2006,7,RS,-0.500000,-0.866025,5107.2000,1,0,1766956.0000,-0.255654,0.743367,-0.444322,-2.329179,-0.784115,-2.640463,-2.285270,-0.867021,-1.895072,-0.742945,0.091262
2006,8,RS,-0.866025,-0.500000,5107.2000,1,0,1766956.0000,-0.271861,0.728645,-0.444322,-2.899339,-0.846479,-2.931690,-2.850525,-0.929587,-1.924761,-0.386415,-0.202610
2006,9,RS,-1.000000,-1.8369702e-16,3830.4000,1,0,1325217.0000,-0.153878,0.723649,-0.444322,-2.624492,-1.095933,-2.767875,-2.613294,-1.242418,-1.924761,0.019291,0.874921
2006,10,RS,-0.866025,0.500000,2042.8800,0,0,706782.4000,-0.349003,0.655556,-0.444322,-1.332129,-0.565843,-1.293541,-1.321701,-0.648040,-0.930192,0.203703,-0.300568
2006,11,RS,-0.500000,0.866025,766.0800,0,0,265043.4000,-0.098452,0.641622,-0.444322,-1.209326,-0.690570,-1.584768,-1.192835,-0.741889,-1.761473,0.633997,0.091262
2006,12,RS,-2.4492936e-16,1.000000,510.7200,0,0,176695.6000,-0.057612,0.572214,-0.444322,0.007016,0.400793,-0.419862,-0.009608,0.446866,-0.544240,0.056173,-0.300568
2007,1,RS,0.500000,0.866025,526.7200,0,0,198252.2600,-0.188236,0.552759,-0.444322,0.027483,0.244884,-0.674685,0.025538,0.259168,-1.078635,-0.060621,-0.153632
2007,2,RS,0.866025,0.500000,526.7200,0,0,198252.2600,-0.005103,0.595613,-0.444322,-0.025147,0.338429,-0.347055,-0.030109,0.321734,-0.945036,-0.017592,-0.300568
2007,3,RS,1.000000,6.123234e-17,526.7200,0,0,198252.2600,-0.118872,0.612965,-0.444322,-0.025147,0.494338,-0.074031,-0.000821,0.509432,-0.173133,-0.257327,-0.104653
2007,4,RS,0.866025,-0.500000,790.0800,0,0,297378.3900,-0.356134,0.688683,-0.444322,-0.849686,-0.160479,-1.639373,-0.829666,-0.116229,-1.019258,-0.736798,-0.202610
2007,5,RS,0.500000,-0.866025,2106.8800,0,0,793009.0400,-0.029413,0.763611,-0.444322,-2.861328,-1.033570,-2.895286,-2.830024,-1.148569,-1.924761,-0.650739,-0.496483
2007,6,RS,1.2246468e-16,-1.000000,3950.4000,1,0,1486891.9500,0.323239,0.719443,-0.444322,-3.104012,-1.407751,-2.695068,-3.061397,-1.555248,-1.924761,-0.749092,-0.594440
2007,7,RS,-0.500000,-0.866025,5267.2000,1,0,1982522.6000,0.100563,0.758879,-0.444322,-3.712182,-1.470115,-3.131908,-3.694014,-1.680380,-1.924761,-0.324945,-0.251589
2007,8,RS,-0.866025,-0.500000,5267.2000,1,0,1982522.6000,0.010131,0.788062,-0.444322,-3.147870,-1.127115,-2.676867,-3.122902,-1.304984,-1.806006,0.314350,0.287177
2007,9,RS,-1.000000,-1.8369702e-16,3950.4000,1,0,1486891.9500,0.083384,0.753621,-0.444322,-1.723932,-0.659388,-1.712179,-1.699514,-0.835738,-1.791162,-0.158974,0.581049
2007,10,RS,-0.866025,0.500000,2106.8800,0,0,793009.0400,-0.249172,0.644251,-0.444322,-1.261956,-0.191661,-1.275340,-1.236767,-0.210078,-1.123168,0.240585,0.091262
2007,11,RS,-0.500000,0.866025,790.0800,0,0,297378.3900,-0.201201,0.614542,-0.444322,-1.329206,-0.940024,-1.639373,-1.342203,-0.804455,-1.909916,0.025438,-0.202610
2007,12,RS,-2.4492936e-16,1.000000,526.7200,0,0,198252.2600,-0.198608,0.568796,-0.444322,-0.311689,0.120157,-0.893105,-0.322987,0.071469,-0.677839,0.037732,-0.153632
2008,1,RS,0.500000,0.866025,491.7600,0,0,177106.5400,-0.085811,0.610862,-0.444322,-0.136255,-0.160479,-0.565475,-0.188263,-0.241361,-0.677839,0.191409,0.532070
2008,2,RS,0.866025,0.500000,491.7600,0,0,177106.5400,-0.177215,0.597979,-0.444322,-0.343852,-0.254025,-0.802097,-0.334702,-0.335210,-0.455174,0.013144,-0.447504
2008,3,RS,1.000000,6.123234e-17,491.7600,0,0,177106.5400,-0.316590,0.622693,-0.444322,-0.378939,-0.254025,-0.456265,-0.369848,-0.397776,-0.187977,-0.238886,-0.643419
2008,4,RS,0.866025,-0.500000,737.6400,0,0,265659.8100,-0.083218,0.617960,-0.444322,-1.519259,-1.127115,-2.130817,-1.500357,-1.023437,-1.776318,-0.865886,-0.251589
2008,5,RS,0.500000,-0.866025,1967.0400,0,0,708426.1600,1.120596,0.712081,-0.444322,-2.378885,-0.940024,-2.767875,-2.361419,-1.054720,-1.672407,-0.687622,0.532070
2008,6,RS,1.2246468e-16,-1.000000,3688.2000,1,0,1328299.0500,-0.057936,0.752832,-0.444322,-3.525053,-1.875478,-2.968093,-3.483142,-2.024493,-1.909916,-0.749092,0.336155
2008,7,RS,-0.500000,-0.866025,4917.6000,1,0,1771065.4000,-0.019689,0.753358,-0.444322,-2.551395,-1.750751,-2.185422,-2.516644,-1.586531,-1.167701,-0.847445,0.238198
2008,8,RS,-0.866025,-0.500000,4917.6000,1,0,1771065.4000,-0.076087,0.699462,-0.444322,-2.799926,-1.127115,-2.676867,-2.774377,-1.304984,-1.850539,-0.238886,0.238198
2008,9,RS,-1.000000,-1.8369702e-16,3688.2000,1,0,1328299.0500,0.034765,0.743367,-0.444322,-2.674199,-1.594842,-2.076212,-2.654297,-1.523965,-1.553653,0.351232,0.287177
2008,10,RS,-0.866025,0.500000,1967.0400,0,0,708426.1600,0.247393,0.686579,-0.444322,-1.723932,-0.908843,-2.039809,-1.693657,-0.960871,-1.509120,0.197556,-0.251589
2008,11,RS,-0.500000,0.866025,737.6400,0,0,265659.8100,-0.378823,0.635312,-0.444322,-0.946175,-0.690570,-1.111525,-0.949746,-0.741889,-0.796593,0.517203,-0.202610
2008,12,RS,-2.4492936e-16,1.000000,491.7600,0,0,177106.5400,-0.108500,0.570900,-0.444322,-0.601155,-0.191661,-1.038718,-0.612936,-0.272644,-0.974725,0.302056,-0.104653
2009,1,RS,0.500000,0.866025,361.4800,0,0,134280.7000,0.085653,0.582731,-0.444322,-0.495895,-0.129298,-0.747492,-0.486999,-0.303927,-0.470019,0.246732,-0.104653
2009,2,RS,0.866025,0.500000,361.4800,0,0,134280.7000,-0.127948,0.567219,-0.444322,-0.150875,0.182520,-0.510870,-0.135545,0.227885,-0.484863,-0.140533,0.189219
2009,3,RS,1.000000,6.123234e-17,361.4800,0,0,134280.7000,-0.242689,0.578787,-0.444322,-0.452036,0.494338,-0.856702,-0.437210,0.384300,-0.351264,-0.183562,-0.006696
2009,4,RS,0.866025,-0.500000,542.2200,0,0,201421.0500,-0.378823,0.689997,-0.444322,-1.218097,-0.628206,-1.366348,-1.216265,-0.648040,-1.434899,-0.718357,-0.937291
2009,5,RS,0.500000,-0.866025,1445.9200,0,0,537122.8000,-0.127948,0.676063,-0.444322,-2.115734,-1.064752,-2.112615,-2.094900,-1.023437,-1.464587,-1.007269,0.042283
2009,6,RS,1.2246468e-16,-1.000000,2711.1000,1,0,1007105.2500,-0.291957,0.757039,-0.444322,-3.405173,-1.438933,-2.695068,-3.380634,-1.586531,-1.761473,-0.816710,-0.202610
2009,7,RS,-0.500000,-0.866025,3614.8000,1,0,1342807.0000,-0.289364,0.762560,-0.444322,-3.805747,-1.969024,-3.368529,-3.778949,-2.118343,-1.924761,-0.724504,0.091262
2009,8,RS,-0.866025,-0.500000,3614.8000,1,0,1342807.0000,0.401679,0.706035,-0.444322,-2.489993,-1.906660,-2.494850,-2.484428,-1.899361,-1.479431,-0.411004,-0.055674
2009,9,RS,-1.000000,-1.8369702e-16,2711.1000,1,0,1007105.2500,0.495028,0.682636,-0.444322,-2.381809,-1.220661,-1.948801,-2.335060,-1.148569,-1.924761,0.283615,0.336155
2009,10,RS,-0.866025,0.500000,1445.9200,0,0,537122.8000,-0.082570,0.631632,-0.444322,-1.823344,-0.877661,-1.584768,-1.819594,-0.679323,-1.316144,0.074614,1.609602
2009,11,RS,-0.500000,0.866025,542.2200,0,0,201421.0500,0.473635,0.499389,-0.444322,-0.583612,0.307248,-0.529072,-0.548503,0.227885,-0.247354,0.123791,1.315730
2009,12,RS,-2.4492936e-16,1.000000,361.4800,0,0,134280.7000,0.006242,0.553285,-0.444322,-0.405254,0.400793,-1.056920,-0.390349,0.259168,-0.692683,0.117644,0.091262
2010,1,RS,0.500000,0.866025,481.3800,0,0,175897.4200,0.110611,0.553811,-0.444322,-0.025147,0.681429,-0.219644,-0.015465,0.634564,-0.484863,-0.171268,-0.447504
2010,2,RS,0.866025,0.500000,481.3800,0,0,175897.4200,-0.102666,0.555914,-0.444322,0.404666,1.086792,-0.874903,0.409208,1.072526,-0.410641,-0.232739,-0.104653
2010,3,RS,1.000000,6.123234e-17,481.3800,0,0,175897.4200,-0.129892,0.593247,-0.444322,-0.431569,-0.004570,-0.911307,-0.407922,-0.053663,-1.004414,-0.337239,-0.643419
2010,4,RS,0.866025,-0.500000,722.0700,0,0,263846.1300,-0.234910,0.706297,-0.444322,-1.393531,-0.503479,-1.748582,-1.383206,-0.522908,-0.722372,-0.773680,-0.055674
2010,5,RS,0.500000,-0.866025,1925.5200,0,0,703589.6800,-0.071549,0.722598,-0.444322,-2.256081,-1.158297,-1.602969,-2.200336,-1.242418,-0.841126,-0.294209,-0.202610
2010,6,RS,1.2246468e-16,-1.000000,3610.3500,1,0,1319230.6500,0.191643,0.780437,-0.444322,-2.908110,-1.688388,-2.622262,-2.871027,-1.774229,-1.672407,-0.779828,-0.594440
2010,7,RS,-0.500000,-0.866025,4813.8000,1,0,1758974.2000,0.154044,0.774654,-0.444322,-3.045534,-1.594842,-2.804278,-3.023323,-1.555248,-1.924761,-0.540092,0.874921
2010,8,RS,-0.866025,-0.500000,4813.8000,1,0,1758974.2000,-0.232965,0.797264,-0.444322,-3.054305,-1.314206,-2.731472,-3.026252,-1.461399,-1.909916,-0.521651,0.287177
2010,9,RS,-1.000000,-1.8369702e-16,3610.3500,1,0,1319230.6500,0.117094,0.682110,-0.444322,-2.247309,-1.002388,-1.712179,-2.206193,-1.179852,-1.405210,0.240585,0.874921
2010,10,RS,-0.866025,0.500000,1925.5200,0,0,703589.6800,-0.288067,0.663706,-0.444322,-2.007550,-1.189479,-1.894196,-1.998250,-1.336267,-1.598186,-0.232739,0.385134
2010,11,RS,-0.500000,0.866025,722.0700,0,0,263846.1300,-0.244634,0.567745,-0.444322,-1.223945,-0.846479,-1.439154,-1.230909,-0.898304,-1.405210,0.074614,0.238198
2010,12,RS,-2.4492936e-16,1.000000,481.3800,0,0,175897.4200,-0.179808,0.516478,-0.444322,-0.466656,0.369611,-1.202533,-0.472355,0.227885,-1.375521,0.412703,-0.055674
2011,1,RS,0.500000,0.866025,455.3000,0,0,153959.4200,-0.049508,0.506487,-0.444322,0.205841,0.463157,0.290002,0.204193,0.353017,0.539394,-0.005297,-0.251589
2011,2,RS,0.866025,0.500000,455.3000,0,0,153959.4200,-0.084514,0.571426,-0.444322,-0.089473,0.650247,-0.165039,-0.068183,0.446866,0.108909,-0.146680,-0.496483
2011,3,RS,1.000000,6.123234e-17,455.3000,0,0,153959.4200,-0.211573,0.640045,-0.444322,-0.618698,0.026611,-0.838500,-0.601221,-0.116229,-0.410641,0.197556,-0.251589
2011,4,RS,0.866025,-0.500000,682.9500,0,0,230939.1300,0.089219,0.655293,-0.444322,-1.358445,-0.565843,-1.402751,-1.348061,-0.522908,-1.197390,-1.044151,0.972879
2011,5,RS,0.500000,-0.866025,1821.2000,0,0,615837.6800,-0.315942,0.752569,-0.444322,-2.457830,-1.532479,-1.693977,-2.434638,-1.680380,-0.841126,-0.902769,-0.643419
2011,6,RS,1.2246468e-16,-1.000000,3414.7500,1,0,1154695.6500,-0.118224,0.714710,-0.444322,-3.279445,-1.127115,-2.622262,-3.240053,-1.304984,-1.924761,-0.724504,0.434113
2011,7,RS,-0.500000,-0.866025,4553.0000,1,0,1539594.2000,0.277213,0.743893,-0.444322,-3.492890,-1.251842,-3.077303,-3.453854,-1.461399,-1.909916,-0.503210,-0.349547
2011,8,RS,-0.866025,-0.500000,4553.0000,1,0,1539594.2000,-0.000889,0.704720,-0.444322,-3.057229,-1.345388,-2.877085,-3.020394,-1.461399,-1.924761,0.406556,0.825943
2011,9,RS,-1.000000,-1.8369702e-16,3414.7500,1,0,1154695.6500,-0.303625,0.767818,-0.444322,-2.504612,-1.376570,-2.440245,-2.502000,-1.461399,-1.820850,-0.183562,0.140241
2011,10,RS,-0.866025,0.500000,1821.2000,0,0,615837.6800,-0.074142,0.614542,-0.444322,-1.577737,-0.877661,-1.621171,-1.564790,-0.960871,-1.405210,0.062320,-0.251589
2011,11,RS,-0.500000,0.866025,682.9500,0,0,230939.1300,-0.371044,0.627951,-0.444322,-0.992957,-0.347570,-1.220735,-1.008322,-0.210078,-1.657563,0.283615,0.091262
2011,12,RS,-2.4492936e-16,1.000000,455.3000,0,0,153959.4200,-0.331500,0.556440,-0.444322,-0.691796,-0.098116,-0.765693,-0.706657,-0.147512,-1.004414,0.160673,-0.251589
2012,1,RS,0.500000,0.866025,1116.0400,0,0,362635.1600,0.031524,0.573792,-0.444322,-0.174266,0.556702,-0.292450,-0.188263,0.384300,-0.722372,0.179115,-0.300568
2012,2,RS,0.866025,0.500000,1116.0400,0,0,362635.1600,0.067178,0.543820,-0.444322,0.387123,0.431975,-0.183241,0.385778,0.353017,-0.484863,-0.398710,-0.006696
2012,3,RS,1.000000,6.123234e-17,1116.0400,0,0,362635.1600,-0.186939,0.624796,-0.444322,-0.510514,0.088975,-1.584768,-0.510429,0.102752,-1.375521,-0.626151,-0.643419
2012,4,RS,0.866025,-0.500000,1674.0600,0,0,543952.7400,-0.223241,0.651350,-0.444322,-1.539726,-0.347570,-1.821389,-1.509143,-0.491625,-1.434899,-0.736798,0.091262
2012,5,RS,0.500000,-0.866025,4464.1600,1,0,1450540.6400,-0.358727,0.748363,-0.444322,-1.858431,-0.409934,-2.076212,-1.845953,-0.585474,-1.538809,-1.136357,-0.937291
2012,6,RS,1.2246468e-16,-1.000000,8370.3000,1,0,2719763.7000,-0.371044,0.731537,-0.444322,-2.995827,-1.127115,-3.186513,-2.979391,-1.211135,-1.924761,-1.173240,-0.447504
2012,7,RS,-0.500000,-0.866025,11160.4000,1,1,3626351.6000,0.049027,0.758353,-0.444322,-3.431488,-1.563660,-2.895286,-3.409922,-1.742946,-1.806006,-0.613857,-0.104653
2012,8,RS,-0.866025,-0.500000,11160.4000,1,1,3626351.6000,-0.231020,0.785696,-0.444322,-1.738551,-1.438933,-2.130817,-1.737588,-1.617814,-1.182545,-0.792122,-0.692398
2012,9,RS,-1.000000,-1.8369702e-16,8370.3000,1,0,2719763.7000,0.335556,0.723649,-0.444322,-2.068952,-1.064752,-2.094414,-2.050968,-1.273701,-1.909916,0.338938,0.385134
2012,10,RS,-0.866025,0.500000,4464.1600,1,0,1450540.6400,-0.083866,0.596402,-0.444322,-1.185935,-0.098116,-1.111525,-1.166476,-0.053663,-0.900504,0.099203,0.483092
2012,11,RS,-0.500000,0.866025,1674.0600,0,0,543952.7400,-0.387250,0.599031,-0.444322,-0.589459,-0.316388,-0.911307,-0.601221,-0.303927,-1.197390,0.068467,0.042283
2012,12,RS,-2.4492936e-16,1.000000,1116.0400,0,0,362635.1600,0.165713,0.504647,-0.444322,0.080113,0.307248,-0.547274,0.081185,0.321734,-0.662995,0.086909,1.217772
2013,1,RS,0.500000,0.866025,688.4000,0,0,300658.4600,-0.155823,0.611913,-0.444322,-0.308765,0.338429,-0.820298,-0.322987,0.196602,-0.870815,0.056173,-0.251589
2013,2,RS,0.866025,0.500000,688.4000,0,0,300658.4600,-0.289364,0.572740,-0.444322,-0.147951,0.338429,-0.729290,-0.144332,0.134035,-0.648150,0.074614,0.140241
2013,3,RS,1.000000,6.123234e-17,688.4000,0,0,300658.4600,-0.273805,0.658448,-0.444322,-0.957870,-0.191661,-0.711088,-0.938031,-0.178795,-0.573929,-0.288062,-0.055674
2013,4,RS,0.866025,-0.500000,1032.6000,0,0,450987.6900,-0.129892,0.682373,-0.444322,-1.317510,-0.285207,-1.584768,-1.318773,-0.241361,-1.256767,-0.515504,-0.006696
2013,5,RS,0.500000,-0.866025,2753.6000,1,0,1202633.8400,-0.266026,0.693678,-0.444322,-2.434439,-0.004570,-2.403842,-2.419994,-0.116229,-1.865383,-1.007269,-0.643419
2013,6,RS,1.2246468e-16,-1.000000,5163.0000,1,0,2254938.4500,-0.140264,0.725227,-0.444322,-3.027990,-1.937842,-2.149019,-2.991107,-1.930644,-1.271611,-0.970387,-0.104653
2013,7,RS,-0.500000,-0.866025,6884.0000,1,0,3006584.6000,-0.124058,0.795160,-0.444322,-3.294065,-1.002388,-3.186513,-3.289842,-1.211135,-1.924761,-1.056445,-0.545461
2013,8,RS,-0.866025,-0.500000,6884.0000,1,0,3006584.6000,0.330370,0.773076,-0.444322,-3.279445,-1.844297,-2.476648,-3.269341,-1.711663,-1.731785,-0.226592,-0.006696
2013,9,RS,-1.000000,-1.8369702e-16,5163.0000,1,0,2254938.4500,-0.032006,0.702880,-0.444322,-2.168364,-0.503479,-2.294632,-2.159333,-0.648040,-1.880228,-0.318798,0.091262
2013,10,RS,-0.866025,0.500000,2753.6000,1,0,1202633.8400,-0.049508,0.675800,-0.444322,-1.691769,-0.565843,-1.384549,-1.687799,-0.773172,-1.360677,-0.023739,-0.153632
2013,11,RS,-0.500000,0.866025,1032.6000,0,0,450987.6900,0.120335,0.593247,-0.444322,-0.767817,0.088975,-1.184331,-0.774019,-0.084946,-1.731785,0.277468,-0.398525
