time,PRECIPITACAO_TOTAL,PRESSAO_ATM_NIVEL_ESTACAO,PRESSAO_ATM_MAX_HORARIA,PRESSAO_ATM_MIN_HORARIA,RADIACAO_GLOBAL,TEMP_AR,TEMP_MAX_AR,TEMP_MIN_AR,UMIDADE_RELATIVA,UMIDADE_RELATIVA_MAX,UMIDADE_RELATIVA_MIN,PONTO_ORVALHO,PONTO_ORVALHO_MAX,PONTO_ORVALHO_MIN,VENTO_DIRECAO_HORARIA,VENTO_VELOCIDADE_HORARIA,VENTO_RAJADA_MAX,zrodlo_plik
2005-12-31,-2527.980753424658,-1789.9852397260272,-1798.4167922374431,-1793.962899543379,183.91541095890412,-2547.069760273973,-2510.9167694063926,-2566.0582191780823,-2511.958835616438,-2516.214383561644,-2515.859851598173,-2470.4227168949774,-2474.5085616438355,-2467.7587899543378,-2441.214497716895,-2531.1080251141548,-2527.465502283105,belem_PA_completo_v2.nc
2006-12-31,-3511.979429223744,-2857.8750456621,-2857.672888127854,-2858.052568493151,-1551.511187214612,-3547.1278424657535,-3501.549280821918,-3573.070684931507,-3494.8082305936073,-3512.6478767123285,-3497.3222374429224,-3458.5,-3462.0253424657535,-3460.2108447488586,-3439.1336757990866,-3509.7185730593606,-3511.4860388127854,belem_PA_completo_v2.nc
2007-12-31,-3233.429109589041,-2551.021164383562,-2558.3590753424655,-2558.7635616438356,-1311.9083333333333,-3215.8247146118724,-3218.104280821917,-3222.320171232877,-3223.04901826484,-3224.6801027397264,-3225.239303652968,-3182.8713470319635,-3186.321917808219,-3177.649200913242,-3160.0536529680367,-3238.196792237443,-3235.274212328767,belem_PA_completo_v2.nc
2008-12-31,-1907.5252049180328,-1092.0473360655737,-1111.8513433515482,-1112.341757741348,-4735.033356102003,-1886.0182832422586,-1889.2902436247723,-1903.7914048269581,-1904.7477459016393,-1907.1411429872496,-1907.9201502732242,-1859.281762295082,-1863.958674863388,-1844.3663479052823,-1814.6954690346083,-1932.894250910747,-1907.9654713114753,belem_PA_completo_v2.nc
2009-12-31,-562.361894977169,389.0779109589041,380.55828767123285,380.002899543379,-4116.754337899543,-537.4883333333333,-541.1706621004566,-544.9532305936073,-546.0073858447489,-548.7535273972602,-549.5838584474885,-492.3569634703196,-497.57317351598175,-486.8211187214612,-452.98721461187216,-569.2005136986302,-561.6897831050229,belem_PA_completo_v2.nc
2010-12-31,-14.516575342465755,991.7318721461187,992.0286529680366,991.4343949771691,-4099.114155251142,12.275547945205481,8.371689497716897,12.854429223744292,11.735878995433788,8.835216894977169,7.933926940639269,68.03173515981734,62.74109589041096,65.48299086757991,100.89337899543379,-11.05704337899543,-13.85466894977169,belem_PA_completo_v2.nc
2011-12-31,-97.79817351598173,901.412111872146,897.9342579908675,897.3490296803653,-4092.401712328767,-70.60097031963468,-74.50723744292236,-73.46768264840183,-74.56384703196348,-77.49553652968036,-78.37085616438358,-18.87066210045662,-23.449657534246576,-17.62785388127854,22.940182648401827,-97.89367579908674,-96.09211187214613,belem_PA_completo_v2.nc
2012-12-31,-248.94255464480878,734.2946152094718,730.8211520947177,730.2449567395263,-4217.403916211293,-225.69757513661204,-229.5081056466302,-227.3952755009107,-228.5155737704918,-231.33362932604723,-232.2165072859745,-173.42873406193078,-177.82012750455374,-172.11657559198542,-139.49282786885246,-250.23554189435336,-249.58403916211302,belem_PA_completo_v2.nc
2013-12-31,-29.333675799086755,976.0173515981735,975.061404109589,974.4600913242009,-4110.415182648402,-2.9873515981735173,-6.819783105022835,-3.545867579908673,-4.6828310502283115,-7.505696347031961,-8.394303652968038,51.89634703196347,47.153196347031965,50.731849315068494,82.51541095890411,-27.22034246575343,-28.832819634703196,belem_PA_completo_v2.nc
2014-12-31,-360.3450456621004,612.0282990867579,603.518196347032,602.9444863013699,-4144.243493150685,-334.92966894977167,-338.7343949771689,-342.3538812785388,-343.4784589041096,-346.2797146118721,-347.1642579908676,-289.13424657534244,-293.7550228310502,-283.3283105022831,-255.64166666666668,-370.9289840182649,-362.2677853881279,belem_PA_completo_v2.nc
2015-12-31,-226.83162100456622,759.2440068493152,754.5053424657534,753.9311757990868,-4179.790182648402,-200.80650684931507,-204.8969406392694,-204.79454337899543,-205.94049086757988,-209.00940639269402,-209.91270547945203,-151.93013698630136,-156.69509132420092,-149.64680365296803,-118.38550228310503,-229.27405251141553,-227.5517579908676,belem_PA_completo_v2.nc
2016-12-31,-1.9560792349726777,1006.6612591074681,1006.9585837887068,1006.3652777777777,-4087.994193989071,24.83657786885246,-41.86592668488159,25.429064207650274,24.289355646630238,-44.8215960837887,-45.72488615664845,13.581853369763206,8.960496357012751,14.78415300546448,109.76468579234972,1.3048724954462658,-1.5336634790528232,belem_PA_completo_v2.nc
2017-12-31,-89.7997716894977,917.1522031963472,916.1856278538813,915.6056735159817,-4435.823515981735,-56.66703196347033,-62.922226027397265,-57.23590182648402,-58.34212328767124,-65.9092694063927,-66.77515981735161,-6.906849315068493,-12.342237442922375,-6.068493150684931,34.12511415525114,-82.20642694063926,-82.61227168949772,belem_PA_completo_v2.nc
2018-12-31,-54.31269406392693,951.307705479452,947.8280251141551,947.2453767123287,-2777.9253424657536,-26.051438356164383,-33.28398401826483,-28.905742009132418,-30.021826484018266,-35.132762557077626,-38.27780821917809,24.561415525114157,17.15365296803653,24.407762557077625,6.712214611872146,-107.44793378995435,-106.64245433789954,belem_PA_completo_v2.nc
2019-12-31,0.48793872184749054,1009.1661369612438,1009.4562364239167,1008.873350863153,616.1138676117527,26.809902801600916,23.095586049170954,27.38919382504288,26.235174385363063,23.54133790737564,22.629251000571756,83.64136275294386,78.58385732251058,81.24171049622684,115.4560420715674,3.199302618040471,0.723985366411341,belem_PA_completo_v2.nc
2020-12-31,0.4849197860962567,1008.8847771836007,1009.1798288363248,1008.5916082253655,,26.958148104124568,23.05571156592099,27.551860216331868,26.4101438934475,23.540219073699248,22.60211929991666,82.97356828193833,77.74866055482795,80.47596382674917,124.45715983363043,3.6362771900629975,0.7160665478312538,belem_PA_completo_v2.nc
