Year,Month,State,Deforestation_ha,CO2_Emissions,Total_Precipitation,Atmospheric_Pressure_Station,Global_Radiation,Air_Temperature,Max_Air_Temperature,Min_Air_Temperature,Relative_Humidity,Max_Relative_Humidity,Min_Relative_Humidity,Hourly_Wind_Speed,Max_Wind_Gust
2022,8,SE,561.8,291245.2,0.0,1018.22,54.0,27.19,17.25,27.94,26.91,18.84,16.06,5.12,2.27
2022,9,SE,421.35,218433.9,21.4,1015.97,54.0,25.75,24.9,21.2,25.38,26.7,13.1,5.6,5.6
2022,10,SE,224.72,116498.08,85.0,1014.2,54.0,26.23,28.2,22.4,25.83,28.7,13.8,6.36,6.0
2022,11,SE,84.27,43686.78,154.8,1011.68,54.0,26.01,29.0,22.2,25.53,29.2,21.5,6.65,5.9
2022,12,SE,56.18,29124.52,47.4,1011.64,54.0,26.23,22.7,22.8,25.87,27.85,20.75,6.18,5.4
2023,1,SE,34.24,17149.9,30.6,1012.53,54.0,27.08,24.1,23.5,26.71,27.9,17.9,6.41,5.4
2023,2,SE,34.24,17149.9,92.6,1012.56,54.0,27.6,30.0,23.5,27.18,30.6,22.68,5.95,5.3
2023,3,SE,34.24,17149.9,179.6,1012.54,54.0,27.5,30.0,22.6,27.03,30.4,14.0,5.76,5.2
2023,4,SE,51.36,25724.85,196.0,1011.76,54.0,27.2,27.41,23.4,26.77,30.21,14.4,5.01,4.8
2023,5,SE,136.96,68599.6,433.6,1014.08,54.0,26.21,17.7,22.5,25.74,19.1,7.0,5.0,6.0
2023,6,SE,256.8,128624.25,200.8,1016.44,54.0,25.4,16.5,22.0,24.91,19.2,9.52,5.06,5.0
2023,7,SE,342.4,171499.0,191.4,1017.49,54.0,24.95,28.1,20.8,24.48,28.7,12.0,5.0,4.9
2023,8,SE,342.4,171499.0,95.6,1016.12,54.0,25.29,22.17,21.1,24.82,23.7,16.7,5.75,5.1
2023,9,SE,256.8,128624.25,46.2,1015.91,54.0,25.68,21.7,22.2,25.25,22.4,15.5,5.77,5.7
2023,10,SE,136.96,68599.6,0.0,1012.93,54.0,26.05,21.01,25.88,25.83,21.28,20.54,6.94,3.75
2023,11,SE,51.36,25724.85,10.6,1012.17,54.0,26.46,23.3,24.1,26.21,23.3,14.3,7.37,6.0
2023,12,SE,34.24,17149.9,34.6,1012.28,54.0,27.03,23.6,22.7,26.65,23.8,17.4,6.36,6.5
2003,1,PA,12550.62,7013419.38,132.0,1009.14,6375.3,25.48,25.9,22.0,25.03,26.0,21.0,3.82,3.8
2003,2,PA,12550.62,7013419.38,486.0,1009.23,6467.39,25.29,25.7,21.9,24.85,26.5,20.2,3.58,4.6
2003,3,PA,12550.62,7013419.38,601.4,1009.12,6462.53,25.48,26.1,22.3,25.04,26.7,20.1,3.61,4.5
2003,4,PA,18825.93,10520129.07,409.4,1009.43,7248.26,25.93,25.9,22.9,25.46,26.2,19.6,3.44,4.8
2003,5,PA,50202.48,28053677.52,449.1,1009.77,7356.21,27.05,25.4,22.8,26.48,26.4,20.3,4.11,4.4
2003,6,PA,94129.65,52600645.35,89.6,1009.05,17495.11,29.51,25.1,24.5,28.85,25.5,19.5,4.74,4.0
2003,7,PA,125506.2,70134193.8,158.8,1009.79,19481.73,30.29,25.2,23.4,29.64,25.9,15.9,5.12,3.1
2003,8,PA,125506.2,70134193.8,136.6,1010.9,15503.3,28.4,25.5,23.6,27.79,25.6,18.4,4.86,5.1
2003,9,PA,94129.65,52600645.35,216.6,1009.84,9788.01,26.73,25.2,22.7,26.16,26.0,19.3,4.22,4.2
2003,10,PA,50202.48,28053677.52,173.4,1008.26,8683.17,26.96,25.6,22.8,26.45,26.2,18.9,4.25,3.7
2003,11,PA,18825.93,10520129.07,191.8,1007.46,8656.03,27.27,25.5,22.3,26.74,27.4,19.1,4.31,4.1
2003,12,PA,12550.62,7013419.38,207.5,1008.12,5647.01,26.33,25.9,22.9,25.92,26.3,19.1,3.82,4.2
2004,1,PA,19493.96,11695860.06,375.2,1008.15,6774.65,26.44,26.0,22.6,25.99,26.6,19.0,4.1,4.8
2004,2,PA,19493.96,11695860.06,665.1,1009.34,5750.32,25.18,25.7,22.4,24.73,26.2,20.8,3.31,4.1
2004,3,PA,19493.96,11695860.06,581.8,1008.58,5880.41,25.55,25.7,23.2,25.1,26.9,20.7,3.2,5.1
2004,4,PA,29240.94,17543790.09,476.0,1008.78,7580.31,26.25,25.7,22.6,25.73,26.6,21.0,3.31,4.3
2004,5,PA,77975.84,46783440.24,383.07,1009.05,13815.9,28.64,25.9,23.9,27.95,26.1,20.2,4.54,5.0
2004,6,PA,146204.7,87718950.45,140.33,1010.8,21887.69,29.7,24.6,24.4,28.98,25.4,20.1,4.76,4.0
2004,7,PA,194939.6,116958600.6,7.8,1010.35,19336.52,29.01,24.4,23.0,28.14,25.0,18.7,4.72,3.6
2004,8,PA,194939.6,116958600.6,87.2,1011.56,14077.02,27.52,25.5,23.0,26.81,25.9,17.5,4.64,4.3
2004,9,PA,146204.7,87718950.45,652.67,1009.2,6307.35,25.54,24.8,22.3,25.01,26.1,19.1,3.98,4.5
2004,10,PA,77975.84,46783440.24,439.23,1007.25,5952.66,26.92,24.4,23.1,26.77,25.5,21.8,3.56,2.8
2004,11,PA,29240.94,17543790.09,0.0,1007.9,16097.62,29.65,23.51,29.08,29.47,24.03,22.09,3.54,0.88
2004,12,PA,19493.96,11695860.06,272.8,1008.14,14751.85,28.76,25.8,22.9,28.34,26.0,19.3,3.91,3.8
2005,1,PA,18834.3,11046534.06,360.0,1007.52,7574.13,26.62,25.8,22.7,26.1,26.3,19.8,3.76,4.8
2005,2,PA,18834.3,11046534.06,441.2,1007.38,7040.9,26.22,25.5,23.1,25.73,26.8,19.2,3.42,5.7
2005,3,PA,18834.3,11046534.06,490.0,1009.12,6804.96,26.17,26.2,23.3,25.67,26.6,21.6,3.38,4.3
2005,4,PA,28251.45,16569801.09,62.4,1008.79,7193.28,26.08,25.7,23.0,25.57,27.0,20.6,3.14,4.3
2005,5,PA,75337.2,44186136.24,983.7,1008.85,9595.64,27.06,25.2,23.5,26.58,26.4,21.1,3.88,3.6
2005,6,PA,141257.25,82849005.45,111.6,1008.54,11945.35,29.6,24.9,24.2,29.34,25.1,19.7,3.93,2.4
2005,7,PA,188343.0,110465340.6,19.4,1009.81,18495.69,29.85,24.5,23.2,29.25,24.7,18.9,4.58,2.9
2005,8,PA,188343.0,110465340.6,98.5,1010.21,14392.64,28.65,24.9,23.1,28.05,25.7,17.5,4.54,4.2
2005,9,PA,141257.25,82849005.45,154.6,1009.8,9203.85,27.18,25.5,22.7,26.64,25.9,19.0,4.48,3.8
2005,10,PA,75337.2,44186136.24,236.2,1008.6,8857.59,27.33,25.6,23.0,26.79,26.1,19.5,4.45,3.7
2005,11,PA,28251.45,16569801.09,145.9,1006.84,8090.85,27.6,26.1,23.1,27.03,26.6,18.9,4.28,4.1
2005,12,PA,18834.3,11046534.06,494.6,1006.98,7146.11,27.08,43.4,22.1,26.4,43.7,18.5,3.57,4.2
2006,1,PA,15418.3,9331863.96,418.0,1007.37,7061.76,28.64,43.5,23.1,28.17,44.4,19.4,3.55,4.1
2006,2,PA,15418.3,9331863.96,466.7,1008.07,5899.61,28.28,32.4,25.4,27.88,34.0,20.6,3.72,4.7
2006,3,PA,15418.3,9331863.96,215.5,1008.91,2347.13,26.49,27.6,24.9,26.37,28.2,20.1,2.99,4.1
2006,4,PA,23127.45,13997795.94,0.0,1009.52,198.27,26.01,24.35,26.3,25.92,24.45,23.74,2.74,0.25
2006,5,PA,61673.2,37327455.84,0.0,1010.5,155.88,26.19,23.97,26.61,26.02,24.07,23.27,3.13,0.41
2006,6,PA,115637.25,69988979.7,0.0,1011.49,113.49,26.37,23.57,26.92,26.13,23.67,22.81,3.52,0.56
2006,7,PA,154183.0,93318639.6,62.6,1010.68,6505.31,26.73,25.0,22.7,26.22,25.5,17.6,3.34,5.9
2006,8,PA,154183.0,93318639.6,165.4,1009.92,9305.32,27.09,25.0,22.2,26.5,25.7,17.7,3.91,3.8
2006,9,PA,115637.25,69988979.7,118.0,1009.71,8859.9,27.35,26.0,22.6,26.74,26.2,18.0,4.34,4.3
2006,10,PA,61673.2,37327455.84,86.4,1007.86,9241.69,27.69,25.3,22.5,27.08,26.5,18.8,4.4,3.9
2006,11,PA,23127.45,13997795.94,327.8,1007.19,8273.7,26.97,26.4,22.0,26.37,26.4,18.8,3.74,4.7
2006,12,PA,15418.3,9331863.96,471.7,1008.54,7980.26,26.56,26.0,22.6,25.97,26.5,19.9,3.71,4.9
2007,1,PA,13446.98,7968165.3,334.6,1008.08,7035.65,26.92,25.9,23.6,26.35,27.0,19.5,3.85,4.0
2007,2,PA,13446.98,7968165.3,380.3,1009.2,6215.4,25.74,25.3,22.5,25.28,25.9,20.1,3.67,4.1
2007,3,PA,13446.98,7968165.3,407.9,1008.38,6701.59,25.68,26.0,23.0,25.19,26.8,20.4,2.96,3.3
2007,4,PA,20170.47,11952247.95,492.3,1009.0,6894.63,25.97,25.7,22.7,25.49,26.4,20.7,3.04,4.0
2007,5,PA,53787.92,31872661.2,279.9,1008.69,7301.31,26.56,25.4,22.8,26.03,26.6,20.6,3.03,4.2
2007,6,PA,100852.35,59761239.75,147.3,1010.0,9290.59,26.81,24.7,22.4,26.16,25.4,19.7,3.09,3.4
2007,7,PA,134469.8,79681653.0,201.5,1009.92,9508.98,26.89,24.9,22.7,26.34,25.6,19.6,3.58,4.1
2007,8,PA,134469.8,79681653.0,59.3,1009.09,9137.27,26.99,24.3,22.5,26.42,25.3,18.3,3.77,3.2
2007,9,PA,100852.35,59761239.75,96.9,1009.56,8947.05,27.07,24.7,22.9,26.53,25.5,18.8,4.32,3.8
2007,10,PA,53787.92,31872661.2,1114.01,1007.19,4581.43,27.41,25.1,23.2,26.97,25.3,19.7,6.2,3.4
2007,11,PA,20170.47,11952247.95,463.69,1005.87,4381.53,30.71,25.0,22.9,29.39,25.2,19.2,6.03,4.4
2007,12,PA,13446.98,7968165.3,1133.89,1006.35,7656.98,29.39,24.7,23.8,28.87,25.2,20.8,6.56,3.7
2008,1,PA,14153.12,8835940.4,508.41,1007.37,2572.18,25.85,26.5,21.5,25.25,26.5,20.2,3.99,4.4
2008,2,PA,14153.12,8835940.4,332.0,1008.6,2618.0,25.75,25.2,22.4,25.22,25.9,20.4,3.64,4.4
2008,3,PA,14153.12,8835940.4,442.2,1008.68,1516.97,25.93,24.9,22.3,25.42,25.7,18.1,3.63,3.6
2008,4,PA,21229.68,13253910.6,312.7,1007.74,35.46,25.79,25.1,22.3,25.27,25.9,20.5,3.27,4.7
2008,5,PA,56612.48,35343761.6,299.5,1008.95,26.24,26.47,24.9,23.2,25.81,26.6,20.6,3.74,4.0
2008,6,PA,106148.4,66269553.0,276.9,1009.75,17.01,27.14,25.0,23.0,26.33,25.6,18.7,4.05,3.8
2008,7,PA,141531.2,88359404.0,16.3,1009.45,7.79,29.32,24.2,23.4,28.81,24.7,18.6,5.16,6.4
2008,8,PA,141531.2,88359404.0,94.4,1008.82,3.82,28.29,25.0,22.9,27.52,25.6,17.8,4.88,5.6
2008,9,PA,106148.4,66269553.0,158.4,1009.08,12.1,27.29,25.5,22.9,26.73,25.8,19.8,4.7,5.3
2008,10,PA,56612.48,35343761.6,149.2,1008.15,879.16,27.45,26.0,22.5,26.88,26.2,9.6,4.83,5.0
2008,11,PA,21229.68,13253910.6,107.0,1006.94,785.84,27.57,25.4,23.0,27.03,26.2,18.1,4.52,4.4
2008,12,PA,14153.12,8835940.4,127.2,1006.87,710.98,27.34,25.8,23.3,26.81,26.3,17.9,4.11,4.0
2009,1,PA,9607.3,6172534.16,353.3,1008.18,604.3,26.19,26.0,22.7,25.67,26.9,20.0,3.63,3.9
2009,2,PA,9607.3,6172534.16,505.4,1007.75,577.49,25.53,25.8,23.0,25.07,26.8,21.0,3.38,5.6
2009,3,PA,9607.3,6172534.16,613.2,1007.8,572.76,25.77,26.2,22.8,25.29,26.6,20.1,3.37,3.8
2009,4,PA,14410.95,9258801.24,395.28,1009.14,530.38,25.79,25.6,22.5,25.35,26.5,19.8,3.29,3.9
2009,5,PA,38429.2,24690136.64,440.52,1009.5,594.92,26.09,25.4,23.4,25.41,26.1,20.4,3.46,3.4
2009,6,PA,72054.75,46294006.2,375.8,1009.98,665.15,26.43,24.8,22.9,25.88,25.5,20.0,3.87,5.2
2009,7,PA,96073.0,61725341.6,133.0,1010.12,746.13,26.85,24.8,22.6,26.33,26.1,16.0,4.11,3.8
2009,8,PA,96073.0,61725341.6,125.2,1009.44,849.83,27.42,25.0,22.9,26.88,26.0,15.3,4.56,4.1
2009,9,PA,72054.75,46294006.2,107.6,1009.66,858.82,27.37,25.6,22.6,26.78,26.6,17.0,4.75,4.3
2009,10,PA,38429.2,24690136.64,124.0,1007.75,903.28,27.45,25.3,22.3,26.84,26.2,18.6,4.65,3.8
2009,11,PA,14410.95,9258801.24,81.4,1006.83,776.93,27.81,25.8,22.5,27.25,26.3,17.5,4.87,3.9
2009,12,PA,9607.3,6172534.16,215.8,1007.53,633.81,27.03,26.1,22.8,26.48,26.6,19.2,3.7,3.9
2010,1,PA,11314.8,6985903.74,325.0,1007.91,675.02,26.51,25.8,22.2,25.96,26.2,19.5,3.78,4.0
2010,2,PA,11314.8,6985903.74,194.4,1007.03,663.75,26.98,26.0,23.3,26.43,27.1,19.2,3.9,3.6
2010,3,PA,11314.8,6985903.74,301.8,1007.81,723.0,27.37,26.0,23.8,26.78,27.1,20.6,3.83,4.2
2010,4,PA,16972.2,10478855.61,454.6,1007.89,616.42,26.62,26.0,23.8,26.13,26.8,21.0,3.08,4.4
2010,5,PA,45259.2,27943614.96,394.0,1008.27,619.4,27.21,25.9,23.6,26.7,26.6,21.2,3.22,5.6
2010,6,PA,84861.0,52394278.05,146.2,1010.08,650.09,27.08,25.2,22.7,26.58,26.0,18.5,3.43,4.1
2010,7,PA,113148.0,69859037.4,95.8,1009.64,657.2,27.17,25.1,23.0,26.67,25.3,18.6,3.62,3.6
2010,8,PA,113148.0,69859037.4,161.6,1009.63,736.05,27.35,24.9,22.9,26.8,25.9,17.6,4.05,4.1
2010,9,PA,84861.0,52394278.05,50.2,1008.22,807.78,27.74,25.8,23.1,27.18,26.2,19.3,4.56,3.2
2010,10,PA,45259.2,27943614.96,212.2,1007.89,803.14,27.51,25.4,22.8,26.92,26.1,15.5,4.27,4.9
2010,11,PA,16972.2,10478855.61,219.0,1006.4,779.24,27.49,25.7,22.6,26.92,26.6,19.4,4.11,3.8
2010,12,PA,11314.8,6985903.74,267.0,1005.92,688.4,26.84,25.4,23.2,26.29,26.3,18.7,3.64,3.4
2011,1,PA,8703.14,5532704.42,436.1,1006.95,581.64,25.61,25.2,21.9,25.14,26.0,19.4,3.43,3.5
2011,2,PA,8703.14,5532704.42,421.0,1007.85,553.82,25.68,25.6,22.5,25.21,26.3,19.8,3.16,4.1
2011,3,PA,8703.14,5532704.42,470.4,1007.69,614.97,25.93,25.3,22.6,25.41,26.0,19.7,3.29,4.3
2011,4,PA,13054.71,8299056.63,464.0,1008.23,633.74,26.17,25.3,22.0,25.64,25.8,19.7,3.33,4.0
2011,5,PA,34812.56,22130817.68,395.8,1008.14,631.78,26.58,25.7,23.2,26.1,26.5,21.0,3.16,3.4
2011,6,PA,65273.55,41495283.15,210.6,1009.4,679.81,26.82,27.3,22.7,26.3,28.1,19.3,3.59,4.3
2011,7,PA,87031.4,55327044.2,149.0,1009.51,711.63,26.66,25.4,22.6,26.13,25.5,16.5,3.56,5.8
2011,8,PA,87031.4,55327044.2,112.8,1009.85,803.7,27.11,25.1,22.0,26.52,25.9,17.2,4.09,3.9
2011,9,PA,65273.55,41495283.15,72.6,1009.62,820.5,27.53,25.0,23.0,26.96,26.4,18.6,4.45,3.4
2011,10,PA,34812.56,22130817.68,144.4,1007.05,802.22,27.34,24.9,21.8,26.77,26.0,18.0,4.22,3.0
2011,11,PA,13054.71,8299056.63,137.2,1007.02,809.97,27.4,25.2,22.2,26.83,25.6,18.5,4.22,2.9
2011,12,PA,8703.14,5532704.42,258.0,1007.25,745.21,27.23,26.4,22.4,26.64,26.8,19.2,4.29,3.2
2012,1,PA,11114.52,7121108.86,409.6,1007.8,632.17,26.32,26.1,21.9,25.78,26.2,18.9,3.82,4.3
2012,2,PA,11114.52,7121108.86,319.6,1007.74,569.29,25.66,24.8,22.0,25.18,26.3,19.4,3.46,3.9
2012,3,PA,11114.52,7121108.86,551.8,1008.52,566.85,25.61,25.6,22.5,25.09,26.2,19.2,3.27,4.7
2012,4,PA,16671.78,10681663.29,306.0,1008.1,618.41,26.32,25.7,22.5,25.75,26.2,19.2,3.17,3.2
2012,5,PA,44458.08,28484435.44,213.2,1009.04,665.34,26.47,24.9,22.4,25.89,26.0,20.2,3.25,3.8
2012,6,PA,83358.9,53408316.45,318.2,1010.38,619.63,26.22,25.1,22.0,25.63,25.7,19.5,3.33,4.0
2012,7,PA,111145.2,71211088.6,241.4,1009.88,659.92,26.43,24.7,22.5,25.91,26.0,19.5,3.45,5.7
2012,8,PA,111145.2,71211088.6,122.0,1010.47,745.19,26.95,24.7,22.8,26.43,26.3,19.0,4.07,3.5
2012,9,PA,83358.9,53408316.45,189.6,1010.39,762.6,27.0,25.7,22.4,26.43,25.7,18.4,4.36,3.1
2012,10,PA,44458.08,28484435.44,45.4,1007.89,778.04,27.3,25.0,22.6,26.75,26.1,19.0,4.36,3.2
2012,11,PA,16671.78,10681663.29,58.8,1007.8,651.0,27.83,24.7,22.8,27.29,25.2,15.9,4.66,3.5
2012,12,PA,11114.52,7121108.86,294.0,1007.04,694.77,26.9,25.9,22.8,26.32,26.3,19.1,3.66,3.7
2013,1,PA,8683.32,5284035.68,363.8,1008.33,607.55,26.6,25.8,22.8,26.03,26.5,20.0,3.33,4.2
2013,2,PA,8683.32,5284035.68,394.4,1007.48,582.27,26.16,26.1,21.8,25.63,26.8,19.9,3.33,4.6
2013,3,PA,8683.32,5284035.68,459.2,1008.27,606.48,26.63,25.9,22.4,26.1,26.8,20.0,3.39,3.5
2013,4,PA,13024.98,7926053.52,366.6,1008.86,599.97,26.41,25.5,22.9,25.86,27.0,20.5,3.29,5.9
2013,5,PA,34733.28,21136142.72,301.5,1009.21,629.2,26.49,25.6,22.8,25.96,26.4,20.3,3.08,3.4
2013,6,PA,65124.9,39630267.6,105.0,1009.73,664.29,26.95,25.0,23.0,26.41,25.3,18.4,3.43,4.2
2013,7,PA,86833.2,52840356.8,185.6,1010.66,656.34,26.57,25.0,22.4,26.0,26.0,19.1,3.53,3.0
2013,8,PA,86833.2,52840356.8,154.8,1009.37,705.77,26.93,24.8,23.1,26.38,26.0,19.7,3.79,3.2
2013,9,PA,65124.9,39630267.6,123.6,1009.16,745.84,27.15,26.3,22.9,26.56,26.4,19.8,4.02,3.4
2013,10,PA,34733.28,21136142.72,97.2,1008.53,814.87,27.34,25.4,23.0,26.76,26.0,17.3,4.36,3.1
2013,11,PA,13024.98,7926053.52,192.4,1006.9,728.47,27.05,24.8,22.3,26.51,25.8,18.4,3.94,3.1
2013,12,PA,8683.32,5284035.68,282.4,1007.61,699.32,27.05,25.4,22.6,26.48,26.5,17.9,3.88,4.5
2014,1,PA,11152.14,6823448.62,356.4,1008.59,625.16,26.16,26.1,21.8,25.65,26.3,19.0,3.53,3.2
2014,2,PA,11152.14,6823448.62,480.6,1007.82,537.16,25.6,26.0,22.7,25.13,26.7,20.5,2.91,4.2
2014,3,PA,11152.14,6823448.62,362.7,1008.63,544.67,25.91,25.5,23.1,25.44,26.5,21.0,3.21,3.6
2014,4,PA,16728.21,10235172.93,543.0,1009.17,564.27,26.32,25.6,22.9,25.67,26.4,21.0,3.32,3.1
2014,5,PA,44608.56,27293794.48,355.4,1009.11,546.77,26.19,25.9,23.2,25.68,27.0,20.8,2.76,4.5
2014,6,PA,83641.05,51175864.65,253.2,1009.67,615.72,26.67,25.9,23.0,26.17,26.6,20.1,3.17,3.5
2014,7,PA,111521.4,68234486.2,171.8,1011.58,646.04,26.54,24.9,22.7,25.99,25.6,19.1,3.42,3.8
2014,8,PA,111521.4,68234486.2,82.0,1010.49,680.43,27.04,25.0,22.6,26.48,25.5,18.7,3.66,3.4
2014,9,PA,83641.05,51175864.65,192.6,1009.82,720.93,26.87,25.4,22.2,26.27,26.0,16.5,3.83,2.8
2014,10,PA,44608.56,27293794.48,99.4,1008.66,764.35,27.41,25.2,22.7,26.81,26.7,17.8,4.06,6.4
2014,11,PA,16728.21,10235172.93,44.4,1007.76,752.96,27.93,25.4,22.1,27.34,26.5,17.1,4.58,3.1
2014,12,PA,11152.14,6823448.62,176.8,1008.08,735.1,27.69,25.7,22.9,26.97,26.7,17.3,4.4,4.2
2015,1,PA,9271.66,5659967.62,399.5,1009.17,580.22,26.27,26.1,22.4,25.68,26.3,18.3,3.21,4.2
2015,2,PA,9271.66,5659967.62,289.3,1008.92,684.25,26.59,26.0,22.3,25.91,26.7,19.9,3.64,4.1
2015,3,PA,9271.66,5659967.62,440.6,1008.91,516.36,25.74,26.9,22.8,25.23,27.1,20.9,2.92,3.0
2015,4,PA,13907.49,8489951.43,493.0,1009.23,507.28,25.91,26.5,22.7,25.41,26.8,18.7,3.12,3.6
2015,5,PA,37086.64,22639870.48,319.0,1009.44,568.33,26.57,26.0,22.8,26.04,26.8,20.6,3.12,3.6
2015,6,PA,69537.45,42449757.15,151.6,1010.71,589.91,26.66,25.4,22.8,26.09,25.9,18.4,3.32,3.4
2015,7,PA,92716.6,56599676.2,166.8,1010.51,607.81,26.66,25.1,22.9,26.12,26.5,19.3,3.43,3.5
2015,8,PA,92716.6,56599676.2,94.2,1009.91,642.23,27.43,24.8,22.9,26.9,25.5,18.8,4.03,3.8
2015,9,PA,69537.45,42449757.15,55.0,1009.5,675.59,27.59,24.8,22.9,27.01,26.2,18.9,4.2,3.2
2015,10,PA,37086.64,22639870.48,73.4,1008.94,751.19,28.09,26.2,23.2,27.46,27.2,17.7,4.53,3.3
2015,11,PA,13907.49,8489951.43,60.4,1007.62,711.26,28.27,25.1,23.2,27.66,26.0,15.0,4.6,3.1
2015,12,PA,9271.66,5659967.62,228.8,1008.79,599.97,27.56,26.5,23.0,26.94,27.0,17.0,3.81,4.2
2016,1,PA,31465.44,21194172.42,262.0,1008.89,522.41,27.05,26.4,22.7,26.53,27.3,19.6,3.83,3.3
2016,2,PA,31465.44,21194172.42,518.4,1008.71,532.76,26.22,27.0,22.9,25.71,27.2,19.7,3.31,3.3
2016,3,PA,31465.44,21194172.42,482.2,1009.48,488.88,26.41,27.1,22.7,25.9,27.7,21.3,2.91,3.1
2016,4,PA,47198.16,31791258.63,300.0,1008.28,548.3,27.1,27.0,23.5,26.59,27.6,21.2,3.14,4.4
2016,5,PA,125861.76,84776689.68,250.2,1009.97,548.51,27.31,26.5,23.5,26.75,27.4,20.5,3.27,4.0
2016,6,PA,235990.8,158956293.15,207.0,1011.17,682.67,26.89,25.8,22.4,26.34,26.8,19.6,3.34,3.8
2016,7,PA,314654.4,211941724.2,128.8,1010.59,694.85,27.04,25.5,22.8,26.48,26.0,18.3,3.41,3.2
2016,8,PA,314654.4,211941724.2,122.4,1010.28,721.1,27.42,26.3,23.0,26.84,27.0,18.5,3.96,2.8
2016,9,PA,235990.8,158956293.15,106.8,1009.98,681.05,27.42,25.3,23.2,26.84,26.3,18.2,4.03,3.1
2016,10,PA,125861.76,84776689.68,79.4,1007.93,752.13,27.83,25.1,22.7,27.25,25.8,18.9,4.28,6.2
2016,11,PA,47198.16,31791258.63,95.2,1007.03,706.5,28.08,26.5,23.3,27.51,27.5,19.4,4.34,3.8
2016,12,PA,31465.44,21194172.42,263.4,1007.68,530.13,26.65,27.1,23.0,26.11,27.2,18.8,3.18,3.1
2017,1,PA,26389.56,15809872.0,573.6,1008.5,486.0,25.95,26.2,22.0,25.45,26.8,19.9,2.88,2.9
2017,2,PA,26389.56,15809872.0,418.1,1008.49,502.47,25.77,25.6,22.6,25.33,26.9,20.3,2.87,4.7
2017,3,PA,26389.56,15809872.0,574.2,1008.75,447.47,25.58,25.5,22.5,25.12,26.3,21.1,2.64,3.1
2017,4,PA,39584.34,23714808.0,417.2,1008.72,536.74,26.32,25.5,22.7,25.78,26.3,20.7,2.84,3.9
2017,5,PA,105558.24,63239488.0,235.6,1009.16,622.69,26.96,25.4,23.4,26.41,26.2,20.0,3.12,3.8
2017,6,PA,197921.7,118574040.0,151.4,1009.66,704.1,27.33,25.1,23.0,26.8,25.4,19.7,3.39,3.9
2017,7,PA,263895.6,158098720.0,27.8,1011.42,783.96,27.62,24.2,22.7,27.1,24.9,14.8,3.67,7.2
2017,8,PA,263895.6,158098720.0,214.8,1009.93,660.84,27.34,24.5,23.0,26.75,25.6,18.7,3.91,3.1
2017,9,PA,197921.7,118574040.0,58.8,1009.36,557.16,27.75,25.3,23.7,27.17,26.2,18.5,4.32,3.7
2017,10,PA,105558.24,63239488.0,236.6,1007.98,407.5,27.31,26.1,23.1,26.72,27.0,19.9,3.9,3.1
2017,11,PA,39584.34,23714808.0,110.2,1007.14,797.9,27.66,26.0,22.8,27.08,26.8,18.3,3.98,3.0
2017,12,PA,26389.56,15809872.0,257.6,1007.54,502.02,26.97,26.1,22.6,26.42,26.2,16.1,3.61,4.1
2018,1,PA,16405.14,10698256.7,354.2,1008.18,422.22,26.07,25.7,22.5,25.51,26.7,17.3,3.17,3.0
2018,2,PA,16405.14,10698256.7,666.1,1008.45,502.45,25.72,25.3,23.0,25.28,26.2,19.4,2.97,2.9
2018,3,PA,16405.14,10698256.7,467.6,1008.34,609.18,26.36,25.6,22.4,25.81,26.3,20.4,3.28,3.1
2018,4,PA,24607.71,16047385.05,495.8,1009.36,540.57,25.88,25.6,21.8,25.39,25.8,19.1,2.49,4.6
2018,5,PA,65620.56,42793026.8,476.0,1009.89,616.63,25.99,25.2,22.8,25.49,26.2,20.5,2.63,3.4
2018,6,PA,123038.55,80236925.25,107.4,1010.62,747.72,27.09,25.5,22.9,26.57,25.8,15.9,3.58,6.3
2018,7,PA,164051.4,106982567.0,121.8,1010.57,691.27,27.06,24.5,22.6,26.53,24.9,18.3,3.54,3.3
2018,8,PA,164051.4,106982567.0,222.4,1011.08,630.13,26.62,24.9,22.3,26.04,25.5,19.0,3.48,3.0
2018,9,PA,123038.55,80236925.25,225.0,1008.49,638.01,27.31,24.9,22.5,26.7,26.1,19.3,4.02,3.4
2018,10,PA,65620.56,42793026.8,268.0,1008.02,677.46,27.58,25.7,22.7,26.98,26.3,19.6,4.05,2.6
2018,11,PA,24607.71,16047385.05,317.2,1007.11,638.07,27.59,25.3,22.9,26.99,26.0,18.7,3.79,4.6
2018,12,PA,16405.14,10698256.7,465.6,1009.16,491.28,25.76,25.3,22.1,25.26,26.3,19.5,2.87,4.3
2019,1,PA,13860.86,9048695.82,370.8,1009.46,542.37,26.23,25.6,21.5,25.58,26.4,20.2,3.27,3.5
2019,2,PA,13860.86,9048695.82,426.6,1008.97,454.52,26.28,27.4,22.5,25.45,27.6,19.9,3.28,3.1
2019,3,PA,13860.86,9048695.82,763.8,1009.61,457.43,25.84,25.4,22.4,25.35,26.7,19.3,3.1,2.9
2019,4,PA,20791.29,13573043.73,559.6,1009.2,493.72,26.3,26.2,22.9,25.82,27.5,20.8,2.98,3.6
2019,5,PA,55443.44,36194783.28,443.4,1008.78,535.46,26.53,25.8,23.3,26.03,26.3,20.9,3.0,3.1
2019,6,PA,103956.45,67865218.65,253.6,1010.42,669.39,26.97,25.1,23.4,26.47,26.1,20.4,3.48,5.0
2019,7,PA,138608.6,90486958.2,156.2,1010.49,699.81,26.95,24.6,22.7,26.42,25.4,19.0,3.57,5.5
